CLE;NATURE;NOM;SITUATION;GEOMETRIE;X_LONG;Y_LAT
16189;Double sens;rue Sainte Monique;impair;LINESTRING (-0.605851081173126 44.832662587304, -0.607362290467469 44.8323965122098);-0,605851081173126;44,832662587304
16193;Double sens;rue Laurent Sens;pair;LINESTRING (-0.606668037147259 44.8314236514485, -0.606331704627819 44.8307748198863);-0,606668037147259;44,8314236514485
16196;Double sens;rue Jules Guesde;pair;LINESTRING (-0.565479425959227 44.8299074395534, -0.564579702772977 44.8295338744468);-0,565479425959227;44,8299074395534
16197;Double sens;rue Jules Guesde;pair;LINESTRING (-0.564579702772977 44.8295338744468, -0.563432162832158 44.8290522216747);-0,564579702772977;44,8295338744468
16198;Double sens;rue Jean de Malet;pair;LINESTRING (-0.565286819892601 44.8303625246364, -0.565479425959227 44.8299074395534);-0,565286819892601;44,8303625246364
16199;Double sens;rue Jean de Malet;pair;LINESTRING (-0.565638991869419 44.8295628368599, -0.565780962756711 44.8293246294843);-0,565638991869419;44,8295628368599
16200;Double sens;rue Jean de Malet;pair;LINESTRING (-0.565479425959227 44.8299074395534, -0.565638991869419 44.8295628368599);-0,565479425959227;44,8299074395534
16202;Double sens;rue Emile Laparra;pair;LINESTRING (-0.566849722620894 44.8298276459932, -0.565638991869419 44.8295628368599);-0,566849722620894;44,8298276459932
16204;Double sens;rue du Hamel;pair;LINESTRING (-0.565989124431799 44.8315323651953, -0.566052972178109 44.8315228874304);-0,565989124431799;44,8315323651953
16205;Double sens;rue du Hamel;pair;LINESTRING (-0.563678635635249 44.8318705823931, -0.564708674289259 44.8317186893779);-0,563678635635249;44,8318705823931
16206;Double sens;rue du Hamel;pair;LINESTRING (-0.566052972178109 44.8315228874304, -0.566264453878183 44.8314913968011);-0,566052972178109;44,8315228874304
16207;Double sens;rue du Hamel;pair;LINESTRING (-0.564708674289259 44.8317186893779, -0.565989124431799 44.8315323651953);-0,564708674289259;44,8317186893779
16208;Double sens;rue du Portail;impair;LINESTRING (-0.563366744977864 44.8317073070724, -0.562657754764472 44.8315216949024);-0,563366744977864;44,8317073070724
16209;Double sens;place Léon Duguit;impair;LINESTRING (-0.563366744977864 44.8317073070724, -0.563678635635249 44.8318705823931);-0,563366744977864;44,8317073070724
16210;Double sens;rue du Portail;impair;LINESTRING (-0.562657754764472 44.8315216949024, -0.561743169835407 44.8312845932788);-0,562657754764472;44,8315216949024
16211;Double sens;rue des Fours;pair;LINESTRING (-0.563802087529225 44.8342122188023, -0.564904435775403 44.8333705695826);-0,563802087529225;44,8342122188023
16212;Double sens;rue Pomme d'Or;pair;LINESTRING (-0.570757258842847 44.8529092093555, -0.570369767300882 44.8534753576486);-0,570757258842847;44,8529092093555
16213;Double sens;rue Constantin;pair;LINESTRING (-0.572238604402677 44.8501785169536, -0.57378214210658 44.8505483031577);-0,572238604402677;44,8501785169536
16214;Double sens;rue Constantin;pair;LINESTRING (-0.57378214210658 44.8505483031577, -0.574369394727632 44.850690024843, -0.57438177333488 44.8506935996279);-0,57378214210658;44,8505483031577
16216;Double sens;rue Sicard;pair;LINESTRING (-0.572008499495707 44.8518198838957, -0.572318768866629 44.851950761342, -0.572347388902687 44.851993642048);-0,572008499495707;44,8518198838957
16219;Double sens;rue de Trégey;impair;LINESTRING (-0.547679972055575 44.8400145799883, -0.547661350537725 44.8401500990748);-0,547679972055575;44,8400145799883
16221;Double sens;rue de Trégey;impair;LINESTRING (-0.547661350537725 44.8401500990748, -0.547488805394243 44.8412709279003);-0,547661350537725;44,8401500990748
16223;Double sens;rue Sarrette;pair;LINESTRING (-0.551397933919097 44.8238624916768, -0.552581084716167 44.8227880141512);-0,551397933919097;44,8238624916768
16224;Double sens;rue de Madagascar;impair;LINESTRING (-0.596130648159246 44.8259374424339, -0.59711512575624 44.8253991586787);-0,596130648159246;44,8259374424339
16225;Double sens;rue Jules Mabit;pair;LINESTRING (-0.598476642348721 44.8461155147861, -0.599901074620698 44.8461201010006);-0,598476642348721;44,8461155147861
16226;Double sens;rue Jules Mabit;pair;LINESTRING (-0.599901074620698 44.8461201010006, -0.600571990096668 44.8461210366951);-0,599901074620698;44,8461201010006
16227;Double sens;rue Jules Mabit;pair;LINESTRING (-0.600571990096668 44.8461210366951, -0.601810485497572 44.8461390528385, -0.601912014968873 44.8461488117128);-0,600571990096668;44,8461210366951
16231;Double sens;rue Dom Devienne;impair;LINESTRING (-0.56132596176231 44.82946650855, -0.560587192961631 44.8293105521136);-0,56132596176231;44,82946650855
16233;Double sens;rue Emile Fourcand;pair;LINESTRING (-0.585779144260799 44.8474290826736, -0.586223978885374 44.8474859600759);-0,585779144260799;44,8474290826736
16236;Double sens;rue Bongrand;impair;LINESTRING (-0.584570222093915 44.846476546482, -0.585476166843581 44.8472893641272);-0,584570222093915;44,846476546482
16237;Double sens;rue Lacroix;pair;LINESTRING (-0.584755922582731 44.846233514357, -0.586012592150591 44.8468140411564);-0,584755922582731;44,846233514357
16238;Double sens;rue des Etables;pair;LINESTRING (-0.560853991538614 44.8305367471745, -0.561127857462864 44.829935539967);-0,560853991538614;44,8305367471745
16239;Double sens;rue Saint Sernin;impair;LINESTRING (-0.582641433632514 44.8415248245333, -0.582292090973801 44.8404312511682);-0,582641433632514;44,8415248245333
16241;Double sens;rue Georges Bonnac;pair;LINESTRING (-0.582292090973801 44.8404312511682, -0.582478346196745 44.8404110648022);-0,582292090973801;44,8404312511682
16242;Double sens;rue Georges Bonnac;pair;LINESTRING (-0.581804281710256 44.8404804768561, -0.582292090973801 44.8404312511682);-0,581804281710256;44,8404804768561
16243;Double sens;rue Georges Bonnac;pair;LINESTRING (-0.581129690460131 44.8405312547255, -0.581804281710256 44.8404804768561);-0,581129690460131;44,8405312547255
16245;Double sens;rue Bouffard;pair;LINESTRING (-0.580210249240411 44.8406800832239, -0.580073827978989 44.8405915019763, -0.57997782587932 44.8402670788148);-0,580210249240411;44,8406800832239
16246;Double sens;rue Bouffard;pair;LINESTRING (-0.57997782587932 44.8402670788148, -0.579884612653785 44.8399182460633);-0,57997782587932;44,8402670788148
16247;Double sens;rue Bouffard;pair;LINESTRING (-0.579884612653785 44.8399182460633, -0.579776646791912 44.839562220493);-0,579884612653785;44,8399182460633
16248;Double sens;rue Bouffard;pair;LINESTRING (-0.579776646791912 44.839562220493, -0.57964977868182 44.8391118443949);-0,579776646791912;44,839562220493
16249;Double sens;rue Bouffard;pair;LINESTRING (-0.57964977868182 44.8391118443949, -0.579551954643095 44.8387580218884);-0,57964977868182;44,8391118443949
16250;Double sens;rue Castelmoron;pair;LINESTRING (-0.580258184128681 44.8390353222794, -0.580849159236264 44.8389574536708);-0,580258184128681;44,8390353222794
16251;Double sens;rue Castelmoron;pair;LINESTRING (-0.57964977868182 44.8391118443949, -0.580258184128681 44.8390353222794);-0,57964977868182;44,8391118443949
16252;Double sens;rue Verteuil;pair;LINESTRING (-0.580744166887956 44.8386065599571, -0.580665196017034 44.8383137601807);-0,580744166887956;44,8386065599571
16253;Double sens;rue Verteuil;pair;LINESTRING (-0.580849159236264 44.8389574536708, -0.580744166887956 44.8386065599571);-0,580849159236264;44,8389574536708
16256;Double sens;rue de la Boétie;pair;LINESTRING (-0.58036311957488 44.8394444103072, -0.581589128457676 44.8392009850062);-0,58036311957488;44,8394444103072
16257;Double sens;rue de la Boétie;pair;LINESTRING (-0.579776646791912 44.839562220493, -0.58036311957488 44.8394444103072);-0,579776646791912;44,839562220493
16258;Double sens;rue Villeneuve;impair;LINESTRING (-0.580461412849986 44.8398260524676, -0.581278711241651 44.839690164859);-0,580461412849986;44,8398260524676
16259;Double sens;rue Villeneuve;impair;LINESTRING (-0.579884612653785 44.8399182460633, -0.580461412849986 44.8398260524676);-0,579884612653785;44,8399182460633
16260;Double sens;rue Gensonné;impair;LINESTRING (-0.580568033135135 44.8401990550457, -0.580461412849986 44.8398260524676);-0,580568033135135;44,8401990550457
16261;Double sens;rue Gensonné;impair;LINESTRING (-0.58036311957488 44.8394444103072, -0.580258184128681 44.8390353222794);-0,58036311957488;44,8394444103072
16262;Double sens;rue Gensonné;impair;LINESTRING (-0.580461412849986 44.8398260524676, -0.58036311957488 44.8394444103072);-0,580461412849986;44,8398260524676
16269;Piste unidirectionnelle;sourdis;pair et impair;LINESTRING (-0.588928876731442 44.8353176590624, -0.588699005686562 44.8345947110202, -0.588675489281563 44.8344529442434);-0,588928876731442;44,8353176590624
16275;Couloir bus;bechade;pair et impair;LINESTRING (-0.598707429560416 44.825082068226, -0.598716780651527 44.8250757369395, -0.60004146653541 44.8236441318149, -0.600505780847132 44.8233591014709, -0.600724541885914 44.8232220090919);-0,598707429560416;44,825082068226
16279;Piste bidirectionnelle;giono;pair et impair;LINESTRING (-0.564754986327608 44.846269299548, -0.559645899653399 44.8444088183565, -0.557871375347361 44.84375736487);-0,564754986327608;44,846269299548
16282;Bande bilatérale;carles vernet;pair et impair;LINESTRING (-0.553489196881144 44.8177364507107, -0.556027219351318 44.8159706624604, -0.557024055478475 44.8152872261912);-0,553489196881144;44,8177364507107
16284;Bande bilatérale;brienne;pair et impair;LINESTRING (-0.541378546694598 44.8216369429253, -0.541698283190701 44.8221522398101, -0.544345684115799 44.823847499472, -0.544444958959008 44.8238090954492, -0.544593195051129 44.823809431215);-0,541378546694598;44,8216369429253
16286;Bande unilatérale;luois fargues;impair;LINESTRING (-0.566347148176676 44.8637423864982, -0.565289326898827 44.8654349686323, -0.563809076964446 44.8678142879129);-0,566347148176676;44,8637423864982
16287;Bande unilatérale;bristol;pair;LINESTRING (-0.5711335357387 44.8465663892273, -0.574961273957713 44.8462057906435, -0.575002734361234 44.8461964711021, -0.575041355052626 44.8461883217149);-0,5711335357387;44,8465663892273
16311;Double sens;rue de Ségur;pair;LINESTRING (-0.585872657140123 44.8248922702668, -0.585226542122785 44.8247793140824, -0.584936013246402 44.8247543288906);-0,585872657140123;44,8248922702668
16312;Double sens;rue de Ségur;pair;LINESTRING (-0.58668341186642 44.8250452530917, -0.585872657140123 44.8248922702668);-0,58668341186642;44,8250452530917
16314;Double sens;rue de Ségur;pair;LINESTRING (-0.584936013246402 44.8247543288906, -0.584090217486188 44.8247744927458);-0,584936013246402;44,8247543288906
16316;Double sens;rue d'Audenge;pair;LINESTRING (-0.58419013515164 44.8283017123493, -0.583155228428287 44.8270852476082);-0,58419013515164;44,8283017123493
16317;Double sens;cité de Magenta;impair;LINESTRING (-0.584090217486188 44.8247744927458, -0.584366967356089 44.8235219334864);-0,584090217486188;44,8247744927458
16318;Double sens;rue de Solférino;pair;LINESTRING (-0.585208538756025 44.8236640462082, -0.584589130865267 44.8235589830516);-0,585208538756025;44,8236640462082
16319;Double sens;rue Le Reynart;impair;LINESTRING (-0.563466241499924 44.8339668201185, -0.564509287949017 44.833126311301);-0,563466241499924;44,8339668201185
16320;Double sens;rue Andronne;pair;LINESTRING (-0.563136197429348 44.8337333095512, -0.564178308710556 44.8329697613856);-0,563136197429348;44,8337333095512
16321;Double sens;rue Beyssac;impair;LINESTRING (-0.562652534818779 44.8333820994741, -0.563642650349938 44.832633426006);-0,562652534818779;44,8333820994741
16322;Double sens;rue Carbonneau;impair;LINESTRING (-0.562274000173585 44.8331483933801, -0.563225112438992 44.8323769834029);-0,562274000173585;44,8331483933801
16324;Double sens;rue Traversanne;impair;LINESTRING (-0.566223249833197 44.8321489220883, -0.566777655365786 44.8322991829495);-0,566223249833197;44,8321489220883
16325;Double sens;rue Traversanne;impair;LINESTRING (-0.565094127886926 44.8318350665349, -0.565710105381693 44.8320087156368);-0,565094127886926;44,8318350665349
16326;Double sens;rue Traversanne;impair;LINESTRING (-0.565710105381693 44.8320087156368, -0.566223249833197 44.8321489220883);-0,565710105381693;44,8320087156368
16327;Double sens;place du Séminaire;impair;LINESTRING (-0.564908633616308 44.8317812455876, -0.564708674289259 44.8317186893779);-0,564908633616308;44,8317812455876
16328;Double sens;place du Séminaire;impair;LINESTRING (-0.565094127886926 44.8318350665349, -0.564908633616308 44.8317812455876);-0,565094127886926;44,8318350665349
16329;Double sens;rue Saumenude;impair;LINESTRING (-0.567007117323013 44.8321021004981, -0.566322824900532 44.831606130903, -0.566264453878183 44.8314913968011);-0,567007117323013;44,8321021004981
16343;Double sens;rue de la Halle;pair;LINESTRING (-0.567794987375986 44.8379950348873, -0.567098376702616 44.8374506307044);-0,567794987375986;44,8379950348873
16344;Double sens;rue Cabirol;impair;LINESTRING (-0.578268701107349 44.8371748582626, -0.578203851993116 44.8365364239682);-0,578268701107349;44,8371748582626
16345;Double sens;rue Cabirol;impair;LINESTRING (-0.578203851993116 44.8365364239682, -0.578613205650012 44.8365086872094);-0,578203851993116;44,8365364239682
16348;Couloir bus;rue Lucien Faure;pair et impair;LINESTRING (-0.555348533210957 44.8617867756093, -0.55517724699887 44.8616506104942);-0,555348533210957;44,8617867756093
16349;Couloir bus;rue Lucien Faure;pair et impair;LINESTRING (-0.55517724699887 44.8616506104942, -0.554630588619558 44.8611908018985);-0,55517724699887;44,8616506104942
16350;Double sens;rue Duquesne;pair;LINESTRING (-0.548199872626699 44.874704263646, -0.548818436272049 44.8748804575238);-0,548199872626699;44,874704263646
16351;Double sens;rue Duquesne;pair;LINESTRING (-0.546741524167116 44.8743100246036, -0.547468246437529 44.8745064571047);-0,546741524167116;44,8743100246036
16352;Double sens;rue Duquesne;pair;LINESTRING (-0.547468246437529 44.8745064571047, -0.548199872626699 44.874704263646);-0,547468246437529;44,8745064571047
16353;Double sens;rue Duquesne;pair;LINESTRING (-0.545982137371936 44.8741055970072, -0.546741524167116 44.8743100246036);-0,545982137371936;44,8741055970072
16359;Couloir bus;avenue d'Arès;pair;LINESTRING (-0.606782612854551 44.8369765541695, -0.607091683808522 44.8371125111321, -0.608009650225514 44.8374676120157);-0,606782612854551;44,8369765541695
16360;Bande unilatérale;avenue d'Arès;pair;LINESTRING (-0.610863777260671 44.8382765611197, -0.611261396199908 44.8383120485597);-0,610863777260671;44,8382765611197
16362;Bande unilatérale;avenue d'Arès;pair;LINESTRING (-0.609923803044529 44.8381748610402, -0.610863777260671 44.8382765611197);-0,609923803044529;44,8381748610402
16363;Bande unilatérale;avenue d'Arès;pair;LINESTRING (-0.604041702647055 44.8363259783266, -0.604393876846324 44.8363699548056);-0,604041702647055;44,8363259783266
16364;Bande unilatérale;avenue d'Arès;pair;LINESTRING (-0.604393876846324 44.8363699548056, -0.605009581937574 44.8364453986671);-0,604393876846324;44,8363699548056
16365;Bande unilatérale;avenue d'Arès;pair;LINESTRING (-0.602204523580413 44.836282623503, -0.602619778654332 44.8362360582004);-0,602204523580413;44,836282623503
16367;Double sens;rue Berrouet;impair;LINESTRING (-0.562366715550846 44.831937158302, -0.562657754764472 44.8315216949024);-0,562366715550846;44,831937158302
16368;Double sens;rue Berrouet;impair;LINESTRING (-0.562657754764472 44.8315216949024, -0.56287296098736 44.8311901276845);-0,562657754764472;44,8315216949024
16369;Double sens;rue Saint Benoit;impair;LINESTRING (-0.561576032866226 44.8322423302391, -0.562045196326952 44.8318166986623);-0,561576032866226;44,8322423302391
16370;Double sens;rue Saint Benoit;impair;LINESTRING (-0.561260419845103 44.8325328081102, -0.561576032866226 44.8322423302391);-0,561260419845103;44,8325328081102
16371;Double sens;rue Carpenteyre;impair;LINESTRING (-0.562015583220255 44.832996231462, -0.561711792167743 44.8327919819042, -0.561260419845103 44.8325328081102);-0,562015583220255;44,832996231462
16372;Double sens;rue Carpenteyre;impair;LINESTRING (-0.561260419845103 44.8325328081102, -0.560814459902189 44.8322853538039);-0,561260419845103;44,8325328081102
16373;Double sens;rue Carpenteyre;impair;LINESTRING (-0.562274000173585 44.8331483933801, -0.562015583220255 44.832996231462);-0,562274000173585;44,8331483933801
16374;Double sens;rue Carpenteyre;impair;LINESTRING (-0.562652534818779 44.8333820994741, -0.562274000173585 44.8331483933801);-0,562652534818779;44,8333820994741
16375;Double sens;rue Carpenteyre;impair;LINESTRING (-0.563136197429348 44.8337333095512, -0.562652534818779 44.8333820994741);-0,563136197429348;44,8337333095512
16376;Double sens;rue Carpenteyre;impair;LINESTRING (-0.564124241030382 44.83447975476, -0.563802087529225 44.8342122188023);-0,564124241030382;44,83447975476
16377;Double sens;rue Carpenteyre;impair;LINESTRING (-0.563466241499924 44.8339668201185, -0.563136197429348 44.8337333095512);-0,563466241499924;44,8339668201185
16378;Double sens;rue Carpenteyre;impair;LINESTRING (-0.563802087529225 44.8342122188023, -0.563466241499924 44.8339668201185);-0,563802087529225;44,8342122188023
16379;Double sens;rue du Port;impair;LINESTRING (-0.560877881545639 44.8322300416767, -0.561166639403909 44.8319966152563);-0,560877881545639;44,8322300416767
16380;Double sens;rue du Port;impair;LINESTRING (-0.560814459902189 44.8322853538039, -0.560877881545639 44.8322300416767);-0,560814459902189;44,8322853538039
16381;Double sens;rue du Port;impair;LINESTRING (-0.561166639403909 44.8319966152563, -0.561676557489718 44.8315606115504);-0,561166639403909;44,8319966152563
16382;Double sens;rue du Port;impair;LINESTRING (-0.560615097464754 44.832459771912, -0.560814459902189 44.8322853538039);-0,560615097464754;44,832459771912
16383;Double sens;rue du Moulin;impair;LINESTRING (-0.560877881545639 44.8322300416767, -0.560440370445282 44.8320004276519);-0,560877881545639;44,8322300416767
16384;Double sens;rue Marbotin;pair;LINESTRING (-0.566572942458082 44.8306446121357, -0.566687199794577 44.8303534044252);-0,566572942458082;44,8306446121357
16386;Double sens;rue Baudrimont;pair;LINESTRING (-0.54919813627003 44.8466912896497, -0.549025198486075 44.8466280423995, -0.546892531035991 44.8464619437609);-0,54919813627003;44,8466912896497
16388;Double sens;rue de Solférino;pair;LINESTRING (-0.586005303642565 44.8237999984209, -0.585208538756025 44.8236640462082);-0,586005303642565;44,8237999984209
16389;Bande unilatérale;rue Dom Devienne;impair;LINESTRING (-0.560587192961631 44.8293105521136, -0.560103844478513 44.8291868645834);-0,560587192961631;44,8293105521136
16391;Double sens;rue Promis;impair;LINESTRING (-0.55492234953384 44.8393114097749, -0.553096266496638 44.8400148518078, -0.552560898465596 44.8400712015838);-0,55492234953384;44,8393114097749
16393;Double sens;rue Antoine Monier;;LINESTRING (-0.544893639177338 44.8489713063695, -0.542041387304962 44.8469990159196);-0,544893639177338;44,8489713063695
16398;Double sens;rue Cérey;pair;LINESTRING (-0.619674308105028 44.8532520719109, -0.619538484988203 44.8534988927909, -0.619312352946444 44.8537838070692);-0,619674308105028;44,8532520719109
16405;Double sens;rue de Ségur;pair;LINESTRING (-0.584090217486188 44.8247744927458, -0.58313385105763 44.8248240762571, -0.582927970185802 44.8248128145834);-0,584090217486188;44,8247744927458
16411;Double sens;rue Blanqui;pair;LINESTRING (-0.548818436272049 44.8748804575238, -0.548621092914495 44.8752755680822, -0.548404632455691 44.875818913019, -0.548424617747876 44.8759232319708);-0,548818436272049;44,8748804575238
16412;Double sens;rue Bouffard;pair;LINESTRING (-0.579551954643095 44.8387580218884, -0.579450270788394 44.8384215261526);-0,579551954643095;44,8387580218884
16413;Double sens;rue Andronne;pair;LINESTRING (-0.562822855527678 44.8339602142089, -0.563136197429348 44.8337333095512);-0,562822855527678;44,8339602142089
16416;Double sens;rue du Hâ;pair;LINESTRING (-0.577798984095326 44.8360717274141, -0.578101119358904 44.83604628266, -0.578524681281306 44.8359905346256);-0,577798984095326;44,8360717274141
16421;Double sens;rue du Haut Brion;impair;LINESTRING (-0.6035036313702 44.82032031068, -0.603849969895759 44.8200701725);-0,6035036313702;44,82032031068
16424;Double sens;rue Gerbier;impair;LINESTRING (-0.564354762878217 44.8298449419036, -0.564579702772977 44.8295338744468);-0,564354762878217;44,8298449419036
16425;Bande unilatérale;cours de l'Yser;pair;LINESTRING (-0.57223792216909 44.8194259013222, -0.572322990592825 44.8192118107598);-0,57223792216909;44,8194259013222
16429;Double sens;rue du Fort Louis;impair;LINESTRING (-0.561673211074304 44.8307631486964, -0.561954541242493 44.8301251331606);-0,561673211074304;44,8307631486964
16431;Double sens;rue Roger Ducasse;impair;LINESTRING (-0.634637664533408 44.85317074804, -0.634891343261803 44.8524546837373);-0,634637664533408;44,85317074804
16432;Double sens;rue Roger Ducasse;impair;LINESTRING (-0.634891343261803 44.8524546837373, -0.635191591067899 44.851607771857);-0,634891343261803;44,8524546837373
16450;Double sens;rue Jules Verne;impair;LINESTRING (-0.539887249358187 44.8510984987132, -0.540064541298981 44.850515580455);-0,539887249358187;44,8510984987132
16452;Double sens;rue Pierre Paris;impair;LINESTRING (-0.541798348238261 44.8476900973337, -0.5413773401657 44.8490228517969);-0,541798348238261;44,8476900973337
16454;Double sens;rue Roturier;;LINESTRING (-0.538122868144193 44.851116607564, -0.538078490164219 44.8510332231714, -0.537839997591321 44.8502429010516);-0,538122868144193;44,851116607564
16459;Double sens;rue Laplace;;LINESTRING (-0.537965257781462 44.84736135762, -0.537901888341434 44.847426382538, -0.537861731685725 44.8475353648099, -0.537726597540427 44.8484358471234);-0,537965257781462;44,84736135762
16462;Double sens;rue Marcelin;pair;LINESTRING (-0.582148236831556 44.8231306944635, -0.580765364808447 44.8227793157473);-0,582148236831556;44,8231306944635
16463;Double sens;rue de Talence;impair;LINESTRING (-0.585872657140123 44.8248922702668, -0.586005429969257 44.8237999944389);-0,585872657140123;44,8248922702668
16464;Double sens;rue de Talence;impair;LINESTRING (-0.586005429969257 44.8237999944389, -0.586030610850611 44.8235517476268, -0.586062510144836 44.8234826406889);-0,586005429969257;44,8237999944389
16466;Double sens;rue Auguste Poirson;impair;LINESTRING (-0.586685180444499 44.8571920576136, -0.588757034735188 44.8566802239884);-0,586685180444499;44,8571920576136
16467;Double sens;rue Barreyre;impair;LINESTRING (-0.570826796815846 44.8565613974653, -0.571128353289965 44.8567699309228);-0,570826796815846;44,8565613974653
16468;Piste unidirectionnelle;rue Georges Bonnac;pair;LINESTRING (-0.590659743144889 44.8382708659284, -0.592092453257726 44.8379586465311);-0,590659743144889;44,8382708659284
16469;Piste unidirectionnelle;rue Georges Bonnac;pair;LINESTRING (-0.592092453257726 44.8379586465311, -0.592832931445595 44.8377103356095);-0,592092453257726;44,8379586465311
16470;Piste unidirectionnelle;rue Georges Bonnac;pair;LINESTRING (-0.592832931445595 44.8377103356095, -0.593028488708203 44.8376527243447);-0,592832931445595;44,8377103356095
16471;Bande bilatérale;avenue Saint Amand;pair et impair;LINESTRING (-0.614307183095526 44.8539385990856, -0.614117630232697 44.8546998666578);-0,614307183095526;44,8539385990856
16472;Bande bilatérale;avenue Saint Amand;pair et impair;LINESTRING (-0.614737411052928 44.8522703973819, -0.614307183095526 44.8539385990856);-0,614737411052928;44,8522703973819
16475;Couloir bus;cours de la Somme;impair;LINESTRING (-0.572234697348364 44.8176445691556, -0.572223549230557 44.8174198078736);-0,572234697348364;44,8176445691556
16476;Couloir bus;cours de la Somme;impair;LINESTRING (-0.572223549230557 44.8174198078736, -0.572204258983273 44.8170330671465);-0,572223549230557;44,8174198078736
16477;Couloir bus;cours de la Somme;impair;LINESTRING (-0.572294539715095 44.8292530785899, -0.572327477608577 44.8286818350309);-0,572294539715095;44,8292530785899
16478;Couloir bus;cours de la Somme;impair;LINESTRING (-0.572414337088028 44.8302093045717, -0.572366544976321 44.8299774968012);-0,572414337088028;44,8302093045717
16480;Couloir bus;jj bosc;pair et impair;LINESTRING (-0.541331082893469 44.8208131163972, -0.541542936037273 44.8207716605032, -0.543833704822319 44.8195441540574, -0.544963110434932 44.8189407439716);-0,541331082893469;44,8208131163972
16481;Bande bilatérale;jj bosc;pair et impair;LINESTRING (-0.545032365330193 44.8190008304754, -0.545060424045674 44.8189858136066, -0.548467343507156 44.8171568191309, -0.551224598272331 44.8156793130056, -0.551495742311384 44.8155345570314);-0,545032365330193;44,8190008304754
16484;Bande bilatérale;jj bosc;pair et impair;LINESTRING (-0.552475294012915 44.8150114128908, -0.55348472143586 44.8144722830802, -0.55364709078396 44.8143861386508);-0,552475294012915;44,8150114128908
16485;Couloir bus;trarieux;;LINESTRING (-0.546264517159724 44.839126380895, -0.546296410857752 44.8390295428153, -0.546280933010527 44.8388932851266, -0.54617702600948 44.8385935873239, -0.546208474751037 44.8384360498227);-0,546264517159724;44,839126380895
16490;Couloir bus;deschamps;;LINESTRING (-0.551940552779095 44.8347145392328, -0.553363108231931 44.835432826231, -0.55494532707868 44.8363047384761, -0.556244753684978 44.8371128644095, -0.558694503084554 44.838721757482);-0,551940552779095;44,8347145392328
16492;Couloir bus;nouaux;;LINESTRING (-0.5932730786147 44.8454507309975, -0.593625230269983 44.8456579687399, -0.594634135500913 44.8471001075238, -0.596041769533425 44.8476587336651);-0,5932730786147;44,8454507309975
16496;Couloir bus;bechade;pair;LINESTRING (-0.598115892388416 44.8254787620321, -0.598230844031749 44.8254040517842, -0.598707429560416 44.825082068226);-0,598115892388416;44,8254787620321
16503;Couloir bus;cours de la Marne;impair;LINESTRING (-0.569862592415229 44.8302237294191, -0.569386452174798 44.8301208429855);-0,569862592415229;44,8302237294191
16504;Couloir bus;cours de la Marne;impair;LINESTRING (-0.569386452174798 44.8301208429855, -0.569080226138545 44.8300511789452);-0,569386452174798;44,8301208429855
16505;Couloir bus;cours de la Marne;impair;LINESTRING (-0.568991256848575 44.8300310894565, -0.568030962337412 44.8298163706956);-0,568991256848575;44,8300310894565
16506;Couloir bus;cours de la Marne;impair;LINESTRING (-0.569080226138545 44.8300511789452, -0.568991256848575 44.8300310894565);-0,569080226138545;44,8300511789452
16507;Couloir bus;cours de la Marne;pair et impair;LINESTRING (-0.561245120815725 44.8283019634981, -0.560749998063804 44.8281801788303);-0,561245120815725;44,8283019634981
16508;Couloir bus;cours de la Marne;pair et impair;LINESTRING (-0.561794728327688 44.8284266344412, -0.561245120815725 44.8283019634981);-0,561794728327688;44,8284266344412
16525;Couloir bus;place Gambetta;;LINESTRING (-0.580210249240411 44.8406800832239, -0.580315192318929 44.8406349840191, -0.580716984501043 44.8406053165643);-0,580210249240411;44,8406800832239
16526;Couloir bus;place Gambetta;;LINESTRING (-0.580104069392192 44.8414712697282, -0.580119660681775 44.8411150504758, -0.580139125327187 44.8408435653789, -0.580210249240411 44.8406800832239);-0,580104069392192;44,8414712697282
16528;Couloir bus;place Gambetta;pair;LINESTRING (-0.580716984501043 44.8406053165643, -0.580876070878261 44.8406470625094, -0.580986223229955 44.8406918795086);-0,580716984501043;44,8406053165643
16529;Couloir bus;cours d'Albret;impair;LINESTRING (-0.581111673683004 44.8368077015669, -0.581011411429757 44.8364962046906);-0,581111673683004;44,8368077015669
16530;Couloir bus;cours d'Albret;impair;LINESTRING (-0.579948537280092 44.8332989024989, -0.57980308031538 44.8329281123471);-0,579948537280092;44,8332989024989
16531;Couloir bus;cours d'Albret;impair;LINESTRING (-0.580106062913828 44.833778310536, -0.579948537280092 44.8332989024989);-0,580106062913828;44,833778310536
16532;Couloir bus;cours d'Albret;impair;LINESTRING (-0.580326308451667 44.8344439236564, -0.580188571017137 44.8340263192017, -0.580106062913828 44.833778310536);-0,580326308451667;44,8344439236564
16533;Couloir bus;cours d'Albret;impair;LINESTRING (-0.57980308031538 44.8329281123471, -0.579663009975673 44.832558413712);-0,57980308031538;44,8329281123471
16534;Couloir bus;cours d'Albret;pair;LINESTRING (-0.579840344175807 44.8332324038937, -0.579782436920656 44.8330624417302);-0,579840344175807;44,8332324038937
16535;Couloir bus;cours d'Albret;pair;LINESTRING (-0.580947738236071 44.8365126214703, -0.58092525214285 44.8364502725527);-0,580947738236071;44,8365126214703
16536;Couloir bus;cours d'Albret;pair;LINESTRING (-0.581174892121601 44.8372238670888, -0.580947738236071 44.8365126214703);-0,581174892121601;44,8372238670888
